year,month,Average Rainfall,nino3,nino3.4,nino4,Arabian_Sea,equatorialindianocean,bayofbengal
1976,2,0.20468292456206896,25.41389451862891,25.712301741532976,26.66856521407625,25.929385828804342,27.903241041818184,26.75212156227758
1976,3,0.0,26.59801734575261,26.57934704278075,27.19130297360704,26.95734260869565,28.503011369090903,27.92291903558719
1976,4,0.03416984479333333,27.28289468703428,27.30890075579323,27.69327764222874,28.432496,29.197622050909093,29.205900444839852
1976,5,0.1462378830983871,27.06666180923994,27.348873057041,27.83301008211144,29.40408841847826,28.98577229636364,29.490136113879
1976,6,0.302835240635,27.098085959761548,27.670542395721927,28.02946646920821,28.69342576086956,28.53228572909091,28.93776439145908
1976,7,2.679979590091935,26.5164526780924,27.375623964349376,27.97812224340176,27.720997203804348,28.11631119090909,28.417729644128112
1976,8,5.9698713545241935,26.066604660208647,27.2023789714795,27.95975916129032,26.69438227717391,27.802689145454547,28.309836199288256
1976,9,4.155461082618333,25.9329501609538,27.33333821390374,28.27611863343109,27.0655698125,27.887650623636365,28.48979263345196
1976,10,0.042749858870967744,26.10747739195231,27.60568356506239,28.584393809384164,28.29929542663044,27.971992229090908,28.78135297864769
1976,11,0.4261010000183333,26.120045797317434,27.556998096256685,28.59739492961877,27.85593522554348,27.99684921090909,28.37471032740213
1976,12,0.0,25.99340101043219,27.22615538324421,28.07014591495601,26.73922996195652,27.966536381818184,27.39991910676157
1977,1,0.24369909678387097,26.582219284649774,27.395325975044564,28.056430571847507,26.21035873097826,27.901364241818182,26.98435014946619
1977,2,0.03770328795,26.982968804769005,27.282360705882358,27.820340366568917,26.054174760869564,27.98982722181818,27.2366521316726
1977,3,0.0,27.511076576751115,27.601479436720144,27.94584627565982,27.394632744565214,28.69922946727273,28.18889525266904
1977,4,0.09743074168333334,27.0324210119225,27.4732854973262,27.947505832844577,28.821606616847827,29.54733596,29.45349480071174
1977,5,0.46501797075967743,26.909381816691507,27.792641696969696,28.263158299120235,29.67311810054348,29.28863695090909,29.794415313167256
1977,6,3.2400984918783333,26.65807702533532,27.999627122994653,28.592029431085045,28.780019510869565,28.77240975636364,29.24093398576513
1977,7,5.1372943220096765,25.82953973621461,27.634383459893048,28.869846912023466,27.38485613858696,28.17440155636364,28.49372555871886
1977,8,1.3066046512274192,24.917003672131152,27.11169209090909,28.662210407624634,26.672521720108698,28.01226731818182,28.333006419928825
1977,9,1.2963158615500001,25.01568948435172,27.16817955614973,28.74819124340176,27.047260616847822,28.07118238909091,28.44037671886121
1977,10,2.7643145161290323e-05,25.54638481967213,27.61566759893048,28.91084725806452,28.43583309510869,28.28521062727273,28.581794893238435
1977,11,0.057504497933333336,25.632027538002976,27.65976059714795,29.04027792082111,28.15364241304348,28.393179656363635,28.26140977224199
1977,12,0.0065833165322580645,25.74515271833085,27.635710884135477,28.967767818181816,27.199603375,28.45535547090909,27.464764274021352
1978,1,5.541532258064516e-05,26.10044344411326,27.27353626024956,28.33589598826979,26.201888910326087,28.227101563636364,27.18982357295374
1978,2,0.3520173828375,26.6276594590164,27.24954468092692,28.106673014662757,26.13966085869565,28.469068414545458,27.45232924199288
1978,3,0.11354907157580646,27.01397670938897,27.31107494474153,27.83632994721408,27.0215698423913,29.08108864909091,28.495567854092528
1978,4,0.25870041458666665,26.83105643070045,27.368699484848484,28.06409668914956,28.66629301086957,29.502817645454545,29.42883078647687
1978,5,0.0,26.38023554098361,27.36912906951872,28.274437788856304,29.2435755625,28.91677496,29.647669921708182
1978,6,1.0000596833600002,25.844589581222056,27.24700419073084,27.98441659530792,28.321191567934783,28.22925695454545,28.81542912099644
1978,7,6.046405559027419,25.00387818330849,26.76002481461676,28.100168348973607,27.04093553804348,27.80044441090909,28.34914485409253
1978,8,2.5039700254064514,24.43111708494784,26.303581221033863,27.723247017595305,26.32659494565217,27.55667194727273,28.02293906405694
1978,9,0.5976726729933334,24.567485770491807,26.19488358645276,27.57581457771261,26.77184447282609,27.64117653090909,28.133646042704623
1978,10,0.06750470867096774,24.91620645007452,26.44152361319073,27.723492281524926,27.835967078804348,27.86447644727273,28.40893121708185
1978,11,0.12271312293333334,25.09932638748137,26.544955504456325,27.876935114369505,27.46335235054348,28.01583350181818,28.089595291814945
1978,12,0.036551973806451615,25.510387952309983,26.68059578609626,27.717353011730207,26.542504915760876,27.99608639454545,27.23213109252669
1979,1,0.04413116935483871,25.600848454545453,26.63428873440285,27.81052949560117,26.166997402173912,28.30717667454545,27.026674768683275
1979,2,0.9526588772339286,26.222850402384505,26.84846767023173,27.813911988269798,26.0864853125,28.600691723636363,27.504496711743773
1979,3,0.018350873993548386,27.061936393442625,27.3721939714795,27.96933086510264,27.13420366304348,29.150240638181817,28.497094829181496
1979,4,9.127291666666668e-05,27.755515068554395,27.928754942959,28.21882271554252,28.586986573369565,29.641352732727277,29.69726807473309
1979,5,1.0745226179919356,27.22146201639344,27.773208618538323,28.224355659824045,29.454354532608694,29.335781201818182,29.993345113879005
1979,6,0.6281053208350001,26.813607087928467,27.72451489483066,28.28160021407625,29.106493266304348,28.749420954545453,29.52799052313167
1979,7,6.111963932051613,25.68434253055141,27.04353564349376,28.22110329912024,27.41402085597826,28.14046444909091,28.76985174733096
1979,8,2.9427791533354837,25.57816858867362,27.101122110516936,28.162498557184747,26.539721046195652,27.837634734545453,28.555358085409253
1979,9,0.3076931593966667,25.80261113561848,27.247233588235293,28.218975680351903,27.20891768206522,28.03461079636364,28.8002561316726
1979,10,0.19053807157258063,25.60112378837556,27.0728264973262,28.21765933431085,28.367036970108696,28.127218565454545,29.18946237366548
1979,11,0.15114831667666667,25.606068614008944,27.02299813368984,28.155581032258063,27.84443010597826,28.20108693454545,28.8251264911032
1979,12,0.030993406251612905,25.79587305663189,27.256671946524065,28.42762597653959,26.85529915760869,28.247592094545453,27.96200339857651
1980,1,0.006833596774193548,26.089508387481374,27.123334709447416,28.166039692082112,26.09351861141305,28.095264514545452,27.30080222775801
1980,2,0.014800880389655173,26.43712845752608,27.0876304741533,28.10884179178886,26.139219252717396,28.35475404,27.53694381494662
1980,3,0.05543876915483872,27.029882783904625,27.359533040998212,28.08173839296188,27.15553184782609,28.81645544,28.465974491103204
1980,4,0.03161929791833333,27.55043214157973,27.93362720855615,28.43486668328445,28.87430794836957,29.45314924909091,29.51303596441281
1980,5,0.33953616229838707,27.231888590163937,27.98304558823529,28.74266494428152,29.958463358695653,29.450901245454546,30.0172893024911
1980,6,1.6571177470716667,26.84875659314456,28.026781950089127,28.75818339882698,28.807994054347827,28.50803163090909,29.30405108540925
1980,7,5.1561822516822575,25.62198373472429,27.26943592513369,28.532407824046924,27.305236467391307,28.115009105454547,28.62271530604982
1980,8,0.3463190252419355,24.975873160953803,26.69008467379679,28.143413859237533,26.51806985597826,27.947848443636364,28.304196790035583
1980,9,0.457529027095,25.005899529061104,26.669131424242423,28.08623990615836,27.074390815217388,28.049661145454547,28.5667944911032
1980,10,0.14171604838709678,24.81547586140089,26.661564631016045,28.20866744868035,28.42588135869565,28.286134103636364,28.85893566192171
1980,11,0.018279720835,25.1309335171386,26.785165960784312,28.31006174780059,28.03757999728261,28.369595325454544,28.479583519572955
1980,12,0.627956710701613,25.45986973770492,26.9602907825312,28.008247565982405,27.017186529891305,28.24932689818182,27.42971218505338
1981,1,0.10182154033870967,24.962848409836067,26.13910388057041,27.45928097653959,26.141127991847824,28.086080358181817,26.65157306049822
1981,2,0.013385635046428571,25.773041986587184,26.311510563279857,27.409489366568916,26.32674997282609,28.398270529090908,26.99690522419929
1981,3,0.10554612098870968,26.91319762742176,27.222063515151515,27.99523693255132,27.50934222554348,29.17519115636364,28.200154099644127
1981,4,0.0015997822916666666,27.18424022056632,27.560399158645275,28.13914514662757,28.837601415760872,29.48496900545455,29.1059412633452
1981,5,0.1808162671451613,26.91719385991058,27.721387989304816,28.40519875659824,29.723619399456524,29.229840103636363,29.606082487544484
1981,6,0.8072343760333334,26.4859593561848,27.51923988235294,28.17443226099707,28.648173032608696,28.422087336363635,28.88345880782918
1981,7,2.357173603867742,25.38274814605067,26.823259110516936,27.833457809384168,27.19459897554348,28.04649305090909,28.50225887544484
1981,8,1.0258625494403226,24.80941594485842,26.711905629233517,27.939335161290323,26.522988633152178,27.761387523636365,28.167363647686837
1981,9,1.0663467635283332,25.06583109687034,26.72330987700535,27.85885466568915,27.23886722826087,27.901733323636364,28.60244596441281
1981,10,0.004438709677419355,25.167705143070044,26.74956250802139,27.81484192082112,28.18868283695652,28.147604332727276,28.58428480782918
1981,11,1.089828634575,25.031414229508197,26.458658158645274,27.6875282228739,27.475289554347825,27.99515661454545,28.041502
1981,12,0.002393931451612903,25.56829504918033,26.70297347058824,27.753892076246338,26.755272918478266,28.128167587272728,27.16394734519573
1982,1,0.5984792308629032,25.87987029955291,26.56827634402852,27.49083185043988,25.945527336956523,27.96771411636364,26.824103615658363
